bug_id,benchmark,project,agent,mode,hunk_count,hunk_divergence,proximity_class,localization,repair,compile_fail,failed_test_prior,failed_test_after,regression_reduction,fail_to_pass_resolved,no_regressions,failed_tests,num_expected_edits,correct_edits,ote,missed_edits,total_input_tokens,total_output_tokens,cache_creation_tokens,cache_read_tokens,time_duration_s
Chart_4,hunk4j,Chart,codex,vanilla,2,0.2093,Nucleus,1,1,0,22,0,22,,,,1,1,0,0,146181,6471,,,586.0
Chart_14,hunk4j,Chart,codex,vanilla,4,0.0000,Orbit,1,1,0,4,0,4,,,,2,2,0,0,80677,6452,,,340.0
Chart_15,hunk4j,Chart,codex,vanilla,2,0.2668,Cluster,0,1,0,1,0,1,,,,1,0,1,1,86432,3266,,,268.0
Chart_16,hunk4j,Chart,codex,vanilla,2,0.4693,Cluster,1,1,0,8,0,8,,,,1,1,0,0,52212,6976,,,397.0
Chart_18,hunk4j,Chart,codex,vanilla,3,0.6569,Orbit,1,1,0,4,0,4,,,,2,2,0,0,87702,10435,,,481.0
Chart_19,hunk4j,Chart,codex,vanilla,2,0.0000,Cluster,1,1,0,2,0,2,,,,1,1,0,0,61547,3730,,,187.0
Chart_21,hunk4j,Chart,codex,vanilla,3,0.6929,Cluster,1,1,0,1,0,1,,,,1,1,0,0,49392,4062,,,254.0
Chart_22,hunk4j,Chart,codex,vanilla,4,0.7375,Cluster,1,1,0,6,0,6,,,,1,1,0,0,31468,4943,,,215.0
Chart_25,hunk4j,Chart,codex,vanilla,6,0.6392,Cluster,1,0,0,4,4,0,,,,1,1,0,0,58776,3989,,,251.0
Cli_1,hunk4j,Cli,codex,vanilla,10,0.9280,Cluster,1,1,0,1,0,1,,,,1,1,0,0,23531,2552,,,97.0
Cli_7,hunk4j,Cli,codex,vanilla,2,0.2329,Cluster,1,1,0,1,0,1,,,,1,1,0,0,31482,4050,,,86.0
Cli_10,hunk4j,Cli,codex,vanilla,2,0.3527,Cluster,0,1,0,1,0,1,,,,1,0,1,1,19708,1707,,,73.0
Cli_13,hunk4j,Cli,codex,vanilla,3,0.6066,Sprawl,1,1,0,1,0,1,,,,3,3,0,0,52637,5223,,,247.0
Cli_14,hunk4j,Cli,codex,vanilla,2,0.1311,Nucleus,1,1,0,1,0,1,,,,1,1,0,0,32246,2492,,,192.0
Cli_16,hunk4j,Cli,codex,vanilla,6,0.8500,Sprawl,0,1,0,3,0,3,,,,4,1,0,3,96901,7053,,,372.0
Cli_18,hunk4j,Cli,codex,vanilla,3,0.6314,Cluster,1,1,0,1,0,1,,,,1,1,0,0,18173,2966,,,126.0
Cli_21,hunk4j,Cli,codex,vanilla,6,0.8336,Sprawl,0,1,0,1,0,1,,,,3,0,1,3,41696,3662,,,222.0
Cli_22,hunk4j,Cli,codex,vanilla,7,1.0491,Cluster,1,1,0,1,0,1,,,,1,1,0,0,41175,3571,,,202.0
Cli_23,hunk4j,Cli,codex,vanilla,2,0.2270,Nucleus,1,1,0,2,0,2,,,,1,1,0,0,39775,7765,,,425.0
Cli_26,hunk4j,Cli,codex,vanilla,2,0.0000,Nucleus,1,1,0,1,0,1,,,,1,1,0,0,14389,1619,,,97.0
Cli_30,hunk4j,Cli,codex,vanilla,2,0.0227,Orbit,1,1,0,1,0,1,,,,2,2,0,0,44213,3507,,,172.0
Cli_31,hunk4j,Cli,codex,vanilla,3,0.4660,Orbit,1,1,0,1,0,1,,,,3,3,0,0,35103,3095,,,199.0
Cli_33,hunk4j,Cli,codex,vanilla,2,0.2562,Cluster,1,1,0,1,0,1,,,,1,1,0,0,33033,3474,,,147.0
Cli_34,hunk4j,Cli,codex,vanilla,2,0.2433,Orbit,1,1,0,2,0,2,,,,2,2,1,0,42010,4113,,,225.0
Cli_36,hunk4j,Cli,codex,vanilla,3,0.3925,Orbit,0,1,0,1,0,1,,,,2,1,0,1,26310,2762,,,92.0
Cli_39,hunk4j,Cli,codex,vanilla,2,0.4628,Cluster,1,1,0,2,0,2,,,,1,1,0,0,22188,1790,,,108.0
Closure_3,hunk4j,Closure,codex,vanilla,3,0.6851,Cluster,1,0,1,3,0,undefined,,,,1,1,0,0,59791,3164,,,355.0
Closure_4,hunk4j,Closure,codex,vanilla,2,0.0000,Nucleus,1,1,0,3,0,3,,,,1,1,0,0,54344,3275,,,379.0
Closure_6,hunk4j,Closure,codex,vanilla,3,0.3840,Cluster,1,1,0,3,0,3,,,,1,1,0,0,70931,2774,,,430.0
